"","intercept","beta1","beta2","beta3","beta4","beta5"
"59",2.89896371201242,1.22619627992366,0.0927130899646455,0.0565855967086838,0.0214851242722884,0.563940919897468
"60",2.95477856136167,1.1627058455686,0.0956497686409756,0.0351227600375107,-0.0436698515387979,0.620479496073657
"61",2.90722795584118,1.22680147346813,0.102212005408476,0.0204310529719917,-0.0326907703210484,0.613077046733772
"62",2.97065398722812,1.21331180497132,0.096498063374492,0.0373450780529683,0.0412581682269795,0.651767550034965
"63",2.9492692131756,1.18303659968807,0.0974472007422554,0.00140559413619202,-0.00670981307006507,0.529204177614343
"64",2.92255988346461,1.18252765911074,0.0895372689531831,0.0593366514470258,-0.0295440278042427,0.602074979612215
"65",2.90842864470643,1.19384419663133,0.0979383767478334,0.0342021145810389,-0.00562577247635889,0.651691364269259
"66",2.93121122343327,1.20853600367441,0.0989519513030128,0.00434079378221765,-0.00449227175035541,0.612408680942148
"67",2.8884519429051,1.25070648013156,0.0987513285951025,0.0541546574502023,-0.055967424290708,0.618702616623968
"68",2.96134031725288,1.19287057266153,0.0966762702986558,0.0176808883192202,-0.0788928852842164,0.624962117729949
"69",2.94492249339003,1.21442323999404,0.100526505403367,-0.00226787245780249,0.00948929169473368,0.632765032974767
"70",2.96937593347369,1.2133987425741,0.0972794676715363,0.0131443040173692,0.0177856006817344,0.605196121677931
"71",2.97637773958629,1.23862228127249,0.101966450307921,0.0177758999017775,0.000796323423412749,0.583916569269244
"72",2.96678532318814,1.21035313567481,0.0995991444149577,0.0302014725628936,0.00455133277541308,0.569952548481134
"73",2.93779300672007,1.22492808856234,0.09560329885617,0.0404386093959588,-0.0113945154722004,0.576668552232208
"74",2.89384495360529,1.23301952667733,0.0987974920314433,0.0334720184888326,-0.0337649002551986,0.602972285446301
"75",2.92975943394078,1.20869859691011,0.0981858617288072,0.0293152302448263,-0.0330510359327432,0.602225740062379
"76",2.93747137387545,1.25224196509626,0.0979458375085232,0.0331766371141482,-0.0408765333797992,0.609965010643707
"77",2.92957719634911,1.13499364491327,0.0948457874887649,0.104947990853083,0.0422635733318649,0.648628421842807
"78",2.91193057595461,1.15398853198672,0.103408553341432,0.047614982135767,-0.0100637961922846,0.594261614951437
"79",2.90438219064345,1.17359673931263,0.102102349663493,0.0427538464366984,-0.0266886441435282,0.638660608469327
"80",2.89628900365781,1.24370643040359,0.0934088492565346,0.0273806218146982,-0.00306148442492148,0.589348147711447
"81",2.96692440290775,1.21109444551296,0.0880086779837769,0.00680815578590955,-0.0934356486759676,0.526103809793678
"82",2.92253461943776,1.257901328164,0.0930286009000536,0.0780293474790277,0.0085479701275858,0.592204524825345
"83",2.97560732490972,1.1979016622323,0.10417886420475,0.0398130852749971,0.0521467320165399,0.580718955584016
"84",2.94801450309731,1.18423759710252,0.0953313699924491,0.0441476252009103,-0.107306614730947,0.62828797810651
"85",2.91143894091258,1.18543485568289,0.0993810518041162,0.0253314549614862,0.000650260163865848,0.64991405955195
"86",2.87360961742355,1.20734129662667,0.0905909419759846,0.0257232708947283,0.00290336112939931,0.570808587750634
"87",2.90846866376672,1.22282244842382,0.0997042337715494,-0.0140333996737092,-0.0334235108170347,0.595436784541248
"88",2.94281675795878,1.19362085744375,0.106260311424066,-0.0172804770683497,-0.023744134087783,0.594121059374247
"89",2.95248883072554,1.22413460243566,0.103184078777956,-0.0141367272925756,-0.000830550607181275,0.641705957568542
"90",2.887322248439,1.20368754674125,0.0994051049178662,-0.0135343530142506,-0.0556544499286282,0.564329324341835
"91",2.93751100606972,1.19677096611203,0.10270841572857,0.0682241500572321,-0.0409672705061043,0.612195782135183
"92",2.96146419581047,1.23446500465223,0.10264495272594,-0.0263773914444882,0.0112871029388365,0.574158587643942
"93",2.91895256206866,1.21114040483596,0.097541156942952,-0.00354126352560945,0.001825441217717,0.62772151903739
"94",2.91415413674431,1.18467430466004,0.102574353695207,0.0510239300848625,-0.0415045855881072,0.654489936792106
"95",2.94638021440977,1.22401170814457,0.0923371527504723,0.0560844045565077,-0.0337142133208726,0.589280506723683
"96",2.88678317365591,1.19851492426953,0.0876277006344146,0.0549402001019208,-0.0211668586519048,0.602797253780095
"97",2.97199479210299,1.21279304361398,0.100651473671123,0.0371146003235326,0.00127658195707658,0.636541149012357
"98",2.92847197513999,1.22305725731885,0.0991678173207395,0.0352419927018644,-0.0116772816805846,0.64713583522997
"99",2.90774681566838,1.17619801068449,0.105451040508374,0.0402930932062532,-0.0260229341939266,0.569667856838061
"100",2.94816136692912,1.22479891499337,0.0932959892336328,0.0656673083750921,-0.0185301882408456,0.552242399533495
"101",2.97287391714401,1.23666062717452,0.0969867575579662,-0.00158795460395547,-0.00201511687949513,0.657319476293081
"102",2.8779322750112,1.1934406920408,0.103936483937987,-0.0016506106973937,-0.0654360224266509,0.568592511357182
"103",2.92985012221477,1.15627199758597,0.083915736702883,0.0546343396219553,0.0185417213749852,0.58746077806572
"104",2.9321710335726,1.17703689143764,0.098516881058599,0.043717477874498,-0.0679179585610681,0.594358068003139
"105",2.87344310759772,1.23100233454706,0.0980230520788541,0.0205083523133204,0.0153698029020952,0.651004868824572
"106",2.93163169270747,1.20681813587938,0.101018697402619,0.0310552034303418,-0.0259404641074947,0.577292234704221
"107",2.9143954828199,1.13236453134818,0.0878422235189748,-0.0463866580523618,-0.0291310613493019,0.620152864969045
"108",2.95432148403136,1.22057092370066,0.0984626173415787,-0.000579063277501793,-0.00423005957790946,0.592444643103948
"109",2.94901705548206,1.22124749044595,0.10682520024215,0.0354306397619797,-0.0574073514271548,0.574936140898745
"110",2.93125665664184,1.17855735917528,0.0920597685630327,-0.00207057505839086,0.0290635581579371,0.593877066713991
"111",2.95956483537947,1.22993988296195,0.10161450433365,0.0047983245805331,-0.000745275715205229,0.586466130192016
"112",2.93937188611196,1.26979238983568,0.108604584794044,0.0340018935118807,-0.00137206623980421,0.562131966486209
"113",2.94795076379405,1.15728862878228,0.101414177000002,0.0378823101183796,-0.0598957501959403,0.606465160023637
"114",2.89844394984774,1.19603487570127,0.0916796223968997,0.0193316741631749,-0.0274145917572172,0.607198021261447
"115",3.01650660580418,1.20710483680813,0.102674799895098,0.00541930332239705,-0.025514793873883,0.595917516812537
"116",2.98717703149469,1.20887506365211,0.102110821226079,0.00228830419024583,-0.0252625293524024,0.581964063592418
"117",2.94194517657937,1.14865931630355,0.110408214637304,0.0392658374201324,0.0187360520524371,0.632819579558855
"118",2.92288870580445,1.18385005863478,0.107363994591583,0.0074263610267301,-0.0443043403360161,0.61405598225836
"119",2.94977764354379,1.24138927902844,0.0897803593904285,-0.0431662209796656,-0.00356317087954474,0.585693769504732
"120",2.94058858337878,1.19157782362027,0.110465990567831,0.0912318241166921,-0.0731733151959742,0.595922425456629
"121",2.91462784210937,1.2162220168195,0.101154010175909,0.0592438774394567,-0.0117293807889234,0.603192312776726
"122",2.88605492331523,1.18900207854437,0.0892690068987888,0.0226927026210734,-0.0452026226684769,0.589669992398687
"123",2.96799939146459,1.21054747300469,0.0930545577085631,0.0516505230835611,-0.0546888051868565,0.582340482163653
"124",2.88160950276485,1.22025077119825,0.0943806044765384,0.0272586902519661,-0.05793469432136,0.571779291325776
"125",2.9548386867861,1.20828056874827,0.0957214355408115,-0.000890350736474158,-0.0137507402030401,0.572435937337552
"126",2.89699693324024,1.25581663368004,0.107407409539849,0.0352621894001275,-0.0445289317811938,0.623695623997514
"127",2.87649089001588,1.18683305609028,0.0962399326787848,0.0438014855798991,-0.0133225479013883,0.571777461197728
"128",2.86551336620205,1.14785507856461,0.105113853369449,0.0931603805515845,-0.000678784032383417,0.607749312650116
"129",2.97496195983478,1.2461387545651,0.10555296594984,0.0199304262293435,-0.0431124413314414,0.683198276773581
"130",2.9088224809454,1.2164782903179,0.0896284215841947,0.055112546079686,-0.0356003573226268,0.602529526421999
"131",2.9138834170272,1.21636185926103,0.103035337509907,-0.0059029842903151,-0.0331736304732781,0.632132856267549
"132",2.91150798020845,1.21638773208465,0.0910957510630994,0.0254486754975994,0.0126959681766529,0.609045512325863
"133",2.91675625493361,1.19935458326169,0.0958797143986389,-0.0315183814244665,0.00726371019317455,0.541898325975167
"134",2.965240042997,1.15992811064515,0.0961692816727488,0.00720599759670457,-0.0475057828909072,0.600912639756352
"135",2.94713384728029,1.21911169253159,0.0999732492364797,-0.0451451562046956,-0.0600972422212429,0.598854205799404
"136",2.93750185921247,1.20221337153493,0.100700302597481,-0.00623052146654699,-0.00562563061332514,0.575148529366779
"137",2.89159135371102,1.17055562822891,0.0974827683021314,0.00860716252837295,-0.0370250024057221,0.603813075812272
"138",2.99554771886581,1.23425177674981,0.0989118956377539,0.00945575572048937,-0.0586054915958496,0.600626583973956
"139",2.93415088207871,1.17318271421764,0.0930684933889555,-0.0248005831936898,-0.0190212353186208,0.634950507343269
"140",2.94992895779627,1.20376734615846,0.092832546992872,-0.00770118123432753,-0.031356225743325,0.631165269177422
"141",2.93172961431004,1.19333065732162,0.10574078664647,-0.0255088387500225,-0.0305171170940374,0.617623553889327
"142",2.90477165744552,1.18796685069095,0.0982051292055545,0.0208649304650836,-0.0126208941476023,0.615936083737647
"143",2.97459888284132,1.20667321179179,0.100671479342439,0.0751026233617261,-0.0312072280157023,0.651059355986838
"144",2.99533733565166,1.20341920141108,0.101684236169358,0.0643104790805849,0.0659393073233839,0.640481551860157
"145",2.95968095995063,1.22486221555215,0.0957104456431204,0.0113258257216841,-0.014421992888217,0.652403246583717
"146",2.95475779650645,1.16671131771543,0.0948994182744067,0.0403195982580922,-0.0016392734255496,0.636705551773098
"147",2.97534965046636,1.21337628397325,0.107726674832966,-0.0691072768393446,-0.0377836609473013,0.603118408569042
"148",2.93293404854783,1.19234278425848,0.0956172211733769,-0.00434085013136683,-0.0579430261475846,0.648928415719176
"149",2.96538240306772,1.20664598946564,0.0986967363849268,0.0180634807759716,-0.000598113272584409,0.633291087840072
"150",2.98319206313227,1.19948438070705,0.108325525304186,-0.0130776156426527,0.00159021405044683,0.593234252023223
"151",2.93674377036881,1.12449126496865,0.100540432338943,0.0418532251021551,-0.012305430126922,0.598316642614635
"152",2.9053734433061,1.21565989763271,0.0935805166538893,0.00953337370619235,0.00168955762286793,0.54763079939983
"153",2.89329577993214,1.27428444574168,0.0990557260919884,0.0239508734422633,0.00614781749090642,0.597845136843737
"154",2.91092211454069,1.13072144505281,0.111528733807936,-0.0113078292795908,-0.0417178129967547,0.593471624726151
"155",2.93929158825876,1.17645046434329,0.0983871384105131,0.0240086443608483,0.0294435585577828,0.603465016773835
"156",2.90277112627693,1.16726705741416,0.0970581739451868,-0.00736328919531857,0.0500680393620664,0.618793345176656
"157",2.86729863522972,1.17294093351226,0.0946181903270534,0.0361948322271499,-0.0387783887589713,0.630697227622009
"158",2.93325756641538,1.15512190932547,0.0987268793428927,0.0895465273690516,-0.0416798128580566,0.599792332000709
"159",2.9258902256274,1.21651092820691,0.0896003781916869,-0.00920522908488319,-0.00549760155317801,0.614202519646965
"160",2.95704018026908,1.22028073812106,0.0963889690984581,0.0249173568862231,-0.0519987506543743,0.576623742543817
"161",2.8914404624036,1.17007974582707,0.0974912696914313,0.0471040520087104,-0.0348125524953775,0.533390977600741
"162",2.92634269943647,1.22339583412498,0.0915402006083287,0.0318855640126997,-0.0388359864672914,0.64440848519608
"163",2.90746779414951,1.16979736411604,0.0944614947553053,0.00730236054319578,0.0246301494026253,0.589285600465872
"164",2.97958028480895,1.17551018427883,0.0950603242160972,-0.0235688246715105,-0.0994866741742011,0.644094818200708
"165",2.87997286606516,1.25677090793868,0.0912654439404758,0.0364027540962626,-0.0291417350367516,0.62885009560394
"166",2.9969553869321,1.19253689939636,0.0981262249313788,0.0773851924727685,-0.0202274540278949,0.614212077548448
"167",2.93765982121533,1.16782595933564,0.103598897338168,0.0564690935486492,0.0171603896270403,0.630760854447714
"168",2.92689517142847,1.17000535142148,0.09647765753676,0.0114901496139728,-0.0135442358774811,0.64404202702025
"169",2.93860220971816,1.22029674031696,0.0951051945599804,-0.026993219673171,-0.0470702077662489,0.569800065222742
"170",2.90054121237852,1.19832963794341,0.100008188179283,-0.000637245191222546,-0.0101226552970646,0.565162875784531
"171",2.98044180743703,1.25722740912575,0.0894205882450254,-0.02616084603661,0.0392787064901305,0.5857325000284
"172",2.95650812598758,1.24438625157871,0.104124751080035,0.0122122172617921,-0.0251991618504198,0.578850159364
"173",2.95954972680349,1.177266178347,0.0905187440162161,-0.0306908399803554,-0.0322296260614773,0.610241984455056
"174",2.88799468029348,1.19998546862306,0.0986564162460598,-0.0099662306726398,-0.00580987536280322,0.588770429350294
"175",2.93371939804898,1.16252266084757,0.103238984311121,0.0411402116202879,-0.0255715804492504,0.588518878467136
"176",2.9602827612036,1.14547821766079,0.104119063979292,-0.0541625994975305,0.0141808763536758,0.612573805554508
"177",2.89366243592063,1.20413160267961,0.101626959081033,-0.0260203548823695,0.0107829093381703,0.62599268514025
"178",2.95849021059084,1.20099721726717,0.0975837653896933,0.00253937356900736,-0.0189076739654302,0.62681074637205
"179",2.95400592698965,1.17800948050303,0.0983584350140236,0.0295795615480851,0.0229319570071014,0.627202848794986
"180",2.94374124483795,1.21904117874827,0.105751818547918,0.0204102912325492,-0.0641517223677601,0.595507543622979
"181",2.95978073241165,1.19704611362971,0.0955229698870273,-0.000168090819413879,-0.0407897426493972,0.602043018718069
"182",2.93026222385979,1.18431586147264,0.0978432410106944,-0.00109116024623683,-0.00975998205143803,0.59667967396382
"183",3.00202755758133,1.25177969665866,0.104437569393054,0.020590240017648,0.0323991790373895,0.608844153521991
"184",2.90915147626016,1.23418706219967,0.0908695101582808,0.0145525063542011,-0.00673640182170035,0.617391117518241
"185",2.97557985566479,1.21599023949491,0.1020550708731,0.020186240766606,0.0127004695814288,0.663379629495337
"186",2.92259748986358,1.23238066051914,0.102730820645077,-0.0262506355832004,-0.00735210213574562,0.605823642856356
"187",2.91382566998974,1.23186599892791,0.0927071103452737,-0.00388978941986126,-0.0313294961730194,0.629556256391547
"188",2.94424774170345,1.2137473546826,0.0970086416424747,0.0396508856055043,-0.00907740923196564,0.619925102395137
"189",2.91641035956306,1.19878645009351,0.0923527539159678,0.0561853552246713,0.042081601441231,0.566726537797856
"190",2.87939879328189,1.1626691488052,0.10410373116787,-0.00949482478988854,-0.0135193716537079,0.584608238058059
"191",2.9220200426301,1.17014647698422,0.101611389430788,0.0449964958055702,-0.0161297370620594,0.65157137234209
"192",2.97070342335038,1.18162876577032,0.0969078778149116,0.0226650287519935,0.0218949247671455,0.644523348215738
"193",2.94236723197949,1.18731231797521,0.0961571098575126,0.0139214976610492,-0.0226347596020316,0.572469423532688
"194",2.94781703883435,1.17858040454103,0.0969766683993299,0.04220770773139,0.0381066343233946,0.563623305243044
"195",2.97127023995442,1.1461641779548,0.102503199494406,0.00618202987058187,-0.0224996344069139,0.636528874806661
"196",2.90695465437827,1.18297084020893,0.103895013808968,-0.00652427613979918,-0.00961317293256506,0.650928787031256
"197",2.93722948609182,1.18922426346752,0.089335609561132,0.0997720751270846,-0.049641099518321,0.573728455576127
"198",2.99158446698873,1.17855964424276,0.103046835229444,0.0368597207040067,-0.0375723539827237,0.582958477039164
"199",2.91414579516927,1.17372464015333,0.103559546543052,0.011619170599071,-0.0366447779367116,0.631365256885749
"200",2.97127931731185,1.20706068985775,0.0962444094228053,0.0976719921411686,-0.0507593833094541,0.59030550670358
"201",2.98531963991117,1.17113499145781,0.0998023353690667,0.00236855935102632,0.00655987969985901,0.596002922622305
"202",2.94846709002409,1.16416659289502,0.107144556086015,0.0406894740391097,0.00623752822850603,0.577953060955035
"203",2.86962870126081,1.17713858237239,0.0992953041137103,0.0364587870729414,-0.0152163677836424,0.587719328440156
"204",2.95890968669481,1.25351788200179,0.0904113726393643,0.0589142648497238,-0.0398773904245197,0.560852705690504
"205",2.97252981032488,1.17507355978525,0.0991642725210694,-0.0240607963069979,-0.0240098653934001,0.629882215732499
"206",2.92704001226661,1.19474397055311,0.0993082465430059,0.0119037007683367,0.0254328842219589,0.626142420658877
"207",2.8944270301236,1.14256237512258,0.0901058921272876,0.0518389882112257,0.0280785297906581,0.644080188670513
"208",2.93681518880421,1.17962603537739,0.103230284477546,-0.010511583773866,-0.00754558196832935,0.656701259319053
"209",2.96873477120694,1.14792496532498,0.10024519921451,0.0486263212429247,0.00166098898091783,0.63557948891784
"210",2.94249070183305,1.24125873434744,0.094020149912622,0.0257415097499931,-0.0154478886835754,0.644637722623099
"211",2.91007998904688,1.17426956157747,0.0906897216082873,0.0249975407918142,-0.0107866701995324,0.613757487994494
"212",2.95234255230532,1.15532555163324,0.100530122632946,-0.028219721754871,0.0378729095150965,0.593246454020824
"213",2.94349623974287,1.25080462370647,0.0969017215449283,0.0628961033897782,0.0320343162752752,0.551403502356101
"214",2.89523289249653,1.18338525392638,0.101868342396078,0.00693830068635759,0.024868285533519,0.563162830927238
"215",2.89348239283235,1.26694168170333,0.0944935587901399,0.0161897616618335,0.0384641240109965,0.569660897265718
"216",2.92685506659822,1.16213476330987,0.103060864141169,0.0679892459286725,-0.0413736898203406,0.570825629414399
"217",2.92314105945835,1.1782302778619,0.0932422096858345,-0.00630695745160622,-0.0446600177887585,0.577422678329394
"218",2.9088865349696,1.19476749311826,0.101784064288743,0.0423974933043653,-0.0142481776153169,0.59176147482772
"219",2.90231342658898,1.25248459476701,0.0919109766697696,-0.0252301607832612,0.0477555460167897,0.57813824244498
"220",2.90715541041274,1.23492993038431,0.0945493392437222,0.0251733827285267,-0.0420861625946438,0.590158210068945
"221",2.88514661963862,1.20990602038188,0.102068250708997,0.0467904398727827,-0.0201069473329844,0.599136020228786
"222",2.96628362268752,1.22097193680987,0.099370967590689,0.0302950554058868,0.0113537814707698,0.656873370141363
"223",2.97319674801342,1.17402966433942,0.102515752624155,0.0137016367757929,-0.0212257621111106,0.606601769584735
"224",2.98983471775696,1.17255805356199,0.0977293777830271,0.074496894032075,0.00569274937638866,0.550513648475591
"225",2.94277118911685,1.18498914801975,0.0998635944997281,0.00414408118956348,-0.0248401710331122,0.577415402081381
"226",2.96476249815716,1.18373176433757,0.10225007817559,0.0186274132228547,-0.0185220845490622,0.544541858903114
"227",2.95333237318332,1.24177292640211,0.103033698757413,0.0366031187945125,-0.0213435411614422,0.553508763829058
"228",2.94897629206445,1.19029584144149,0.103508769537365,0.0531806399342836,0.00888058626369064,0.607531277090285
"229",2.97439884555546,1.21345063997049,0.0988712142518348,0.0240407170406356,0.00170359492170211,0.618332108073376
"230",2.8848822768141,1.26340408984866,0.103895224270213,0.050619081213063,0.00375549607849276,0.62861036053685
"231",2.96006814893198,1.18360317574776,0.0947542571755364,0.0328045483276361,0.00672334396081482,0.584112300059261
"232",2.93759049375639,1.19807161971488,0.103308145517428,0.0269007912600604,-0.0228232385902654,0.574642197983945
"233",2.95573429415634,1.20839857326441,0.110023826950075,0.0594524007674329,0.00353926257428358,0.549021093166371
"234",2.90567131398356,1.20157568521771,0.0968271359804034,0.0411005904217773,-0.0106487779457102,0.572246023730049
"235",2.92717681729355,1.16252416577007,0.103511502328284,0.0365477362052698,0.00349713776325523,0.602698161757342
"236",2.98183561921509,1.20426769705556,0.0999928618218503,0.129341045422806,-0.00219009466342273,0.609989844777332
"237",2.92027939518926,1.19828652080571,0.092601793480037,0.0585847093519722,0.0171404780056063,0.60418642812138
"238",2.96704434530411,1.20562839586946,0.0953327780458853,0.0560543852398272,-0.048977615839036,0.596654300708496
"239",2.9417880838654,1.16124032619032,0.0974843418926704,0.0441217322787158,-0.0398784597422781,0.627482728869747
"240",2.92438631789691,1.20575409553348,0.0984934342192855,0.0313335916660178,-0.0743168115988763,0.57667418341278
"241",2.95420596250528,1.17861450483173,0.0950088536863195,0.0696177713759009,-0.0338136049907922,0.653510469987442
"242",2.90729655177008,1.25306227034239,0.0986411084555924,0.018415316317543,0.0456356741944604,0.599157652674958
"243",2.97582776990018,1.19144730900101,0.0902280843010208,0.04220311259263,-0.0282239719508883,0.594176100475826
"244",2.88160405172765,1.1799947193261,0.0953192834838111,0.0915204916502131,-0.0253591993217503,0.591406418042675
"245",2.88979975237034,1.25673331754078,0.0967295100196895,0.0738025892063069,0.00753529032949231,0.56283924018595
"246",2.91251194320364,1.22354124975342,0.100270171381788,0.0401108915829991,-0.00916489288387515,0.642365598988012
"247",2.95278073629464,1.18570392173656,0.10875023644202,-0.0326848858913193,-0.00687777639355446,0.534365940103632
"248",2.93818412542064,1.21671058352655,0.0953261996709245,-0.016951363862994,0.00185074712216296,0.605136459335938
"249",2.89670417985098,1.18668909505531,0.0918591652592771,0.080462103190336,0.0466233295899508,0.62776514353841
"250",2.94893663420626,1.25955063360266,0.09412647156035,0.00800483461824571,-0.0625397017311761,0.64837181102736
"251",2.92169603451717,1.26649726295581,0.0941070278050319,0.0823730033102975,-0.00792821683241875,0.61331001775093
"252",2.88232471712393,1.18577075798314,0.0928818114581383,0.0454054605141705,0.00338339325117192,0.584068044041656
"253",2.91613251405027,1.19435136037342,0.0984707630841805,0.00378912316030299,0.0177928820232578,0.577112816198334
"254",2.90195427779068,1.22249248361634,0.108604391253902,0.0121957465403127,4.34025350668044e-05,0.603357745295337
"255",2.96842659844588,1.17825943350221,0.0904691684542192,-0.0295570532398646,0.078694966210684,0.616800072267777
"256",2.92731267342064,1.16254569344668,0.0914865041634476,0.0453544341459992,-0.0149363826605316,0.619858452335564
